01/19/2026,Support Name,LINK_ID,ORDER ID,LÍ DO REPRINT,NOTE (TEAM GANGSHEET NOTE LÊN ĐỂ IN),LOẠI ÁO,SIZE,COLOR,HÃNG ÁO,MACHINE #,AI LÀM SAI,LÝ DO LỖI,NOTE,STATUS (GANGSHEET),,Finished date
230,Vinh ,,,,,,,,,,,,,,,
231,Vinh ,,,,,,,,,,,,,,,
232,Vinh ,,,,,,,,,,,,,,,
233,Vinh ,,,,,,,,,,,,,,,
234,Vinh ,,,,,,,,,,,,,,,
235,Vinh ,,,,,,,,,,,,,,,
236,Vinh ,,,,,,,,,,,,,,,
237,Vinh ,,,,,,,,,,,,,,,
238,Vinh ,,,,,,,,,,,,,,,
239,Vinh ,,,,,,,,,,,,,,,
240,Vinh ,,,,,,,,,,,,,,,
241,Vinh ,,,,,,,,,,,,,,,
242,Vinh ,,,,,,,,,,,,,,,
243,Vinh ,,,,,,,,,,,,,,,
244,Vinh ,,,,,,,,,,,,,,,
245,Vinh ,,,,,,,,,,,,,,,
246,Vinh ,,,,,,,,,,,,,,,
247,Vinh ,,,,,,,,,,,,,,,
248,Vinh ,,,,,,,,,,,,,,,
249,Vinh ,,,,,,,,,,,,,,,
250,Vinh ,,,,,,,,,,,,,,,
251,Vinh ,,,,,,,,,,,,,,,
252,Vinh ,,,,,,,,,,,,,,,
253,Vinh ,,,,,,,,,,,,,,,
254,Vinh ,,,,,,,,,,,,,,,
255,Vinh ,,,,,,,,,,,,,,,
691,Vinh ,,,,,,,,,,,,,,,
692,Vinh ,,,,,,,,,,,,,,,
693,Vinh ,,,,,,,,,,,,,,,
694,Vinh ,,,,,,,,,,,,,,,
695,Vinh ,,,,,,,,,,,,,,,
696,Vinh ,,,,,,,,,,,,,,,
697,Vinh ,,,,,,,,,,,,,,,
698,Vinh ,,,,,,,,,,,,,,,
699,Vinh ,,,,,,,,,,,,,,,
700,Vinh ,,,,,,,,,,,,,,,
701,Vinh ,,,,,,,,,,,,,,,
702,Vinh ,,,,,,,,,,,,,,,
703,Vinh ,,,,,,,,,,,,,,,
704,Vinh ,,,,,,,,,,,,,,,
705,Vinh ,,,,,,,,,,,,,,,
706,Vinh ,,,,,,,,,,,,,,,
707,Vinh ,,,,,,,,,,,,,,,
708,Vinh ,,,,,,,,,,,,,,,
709,Vinh ,,,,,,,,,,,,,,,
710,Vinh ,,,,,,,,,,,,,,,
711,Vinh ,,,,,,,,,,,,,,,
712,Vinh ,,,,,,,,,,,,,,,
713,Vinh ,,,,,,,,,,,,,,,
714,Vinh ,,,,,,,,,,,,,,,
715,Vinh ,,,,,,,,,,,,,,,
716,Vinh ,,,,,,,,,,,,,,,
717,Vinh ,,,,,,,,,,,,,,,
718,Vinh ,,,,,,,,,,,,,,,
719,Vinh ,,,,,,,,,,,,,,,
720,Vinh ,,,,,,,,,,,,,,,
721,Vinh ,,,,,,,,,,,,,,,
722,Vinh ,,,,,,,,,,,,,,,
723,Vinh ,,,,,,,,,,,,,,,
724,Vinh ,,,,,,,,,,,,,,,
725,Vinh ,,,,,,,,,,,,,,,
726,Vinh ,,,,,,,,,,,,,,,
727,Vinh ,,,,,,,,,,,,,,,
728,Vinh ,,,,,,,,,,,,,,,
729,Vinh ,,,,,,,,,,,,,,,
730,Vinh ,,,,,,,,,,,,,,,
731,Vinh ,,,,,,,,,,,,,,,
732,Vinh ,,,,,,,,,,,,,,,
733,Vinh ,,,,,,,,,,,,,,,
734,Vinh ,,,,,,,,,,,,,,,
735,Vinh ,,,,,,,,,,,,,,,
736,Vinh ,,,,,,,,,,,,,,,
737,Vinh ,,,,,,,,,,,,,,,
738,Vinh ,,,,,,,,,,,,,,,
739,Vinh ,,,,,,,,,,,,,,,
740,Vinh ,,,,,,,,,,,,,,,
741,Vinh ,,,,,,,,,,,,,,,
742,Vinh ,,,,,,,,,,,,,,,
743,Vinh ,,,,,,,,,,,,,,,
744,Vinh ,,,,,,,,,,,,,,,
745,Vinh ,,,,,,,,,,,,,,,
746,Vinh ,,,,,,,,,,,,,,,
747,Vinh ,,,,,,,,,,,,,,,
748,Vinh ,,,,,,,,,,,,,,,
749,Vinh ,,,,,,,,,,,,,,,
750,Vinh ,,,,,,,,,,,,,,,
751,Vinh ,,,,,,,,,,,,,,,
752,Vinh ,,,,,,,,,,,,,,,
753,Vinh ,,,,,,,,,,,,,,,
754,Vinh ,,,,,,,,,,,,,,,
755,Vinh ,,,,,,,,,,,,,,,
756,Vinh ,,,,,,,,,,,,,,,
757,Vinh ,,,,,,,,,,,,,,,
758,Vinh ,,,,,,,,,,,,,,,
759,Vinh ,,,,,,,,,,,,,,,
760,Vinh ,,,,,,,,,,,,,,,
761,Vinh ,,,,,,,,,,,,,,,
762,Vinh ,,,,,,,,,,,,,,,
763,Vinh ,,,,,,,,,,,,,,,
764,Vinh ,,,,,,,,,,,,,,,
765,Vinh ,,,,,,,,,,,,,,,
766,Vinh ,,,,,,,,,,,,,,,
767,Vinh ,,,,,,,,,,,,,,,
768,Vinh ,,,,,,,,,,,,,,,
769,Vinh ,,,,,,,,,,,,,,,
770,Vinh ,,,,,,,,,,,,,,,
771,Vinh ,,,,,,,,,,,,,,,
772,Vinh ,,,,,,,,,,,,,,,
773,Vinh ,,,,,,,,,,,,,,,
774,Vinh ,,,,,,,,,,,,,,,
775,Vinh ,,,,,,,,,,,,,,,
776,Vinh ,,,,,,,,,,,,,,,
777,Vinh ,,,,,,,,,,,,,,,
778,Vinh ,,,,,,,,,,,,,,,
779,Vinh ,,,,,,,,,,,,,,,
780,Vinh ,,,,,,,,,,,,,,,
781,Vinh ,,,,,,,,,,,,,,,
782,Vinh ,,,,,,,,,,,,,,,
783,Vinh ,,,,,,,,,,,,,,,
784,Vinh ,,,,,,,,,,,,,,,
785,Vinh ,,,,,,,,,,,,,,,
786,Vinh ,,,,,,,,,,,,,,,
787,Vinh ,,,,,,,,,,,,,,,
788,Vinh ,,,,,,,,,,,,,,,
789,Vinh ,,,,,,,,,,,,,,,
790,Vinh ,,,,,,,,,,,,,,,
791,Vinh ,,,,,,,,,,,,,,,
792,Vinh ,,,,,,,,,,,,,,,
793,Vinh ,,,,,,,,,,,,,,,
794,Vinh ,,,,,,,,,,,,,,,
795,Vinh ,,,,,,,,,,,,,,,
796,Vinh ,,,,,,,,,,,,,,,
797,Vinh ,,,,,,,,,,,,,,,
798,Vinh ,,,,,,,,,,,,,,,
799,Vinh ,,,,,,,,,,,,,,,
800,Vinh ,,,,,,,,,,,,,,,
801,Vinh ,,,,,,,,,,,,,,,
802,Vinh ,,,,,,,,,,,,,,,
803,Vinh ,,,,,,,,,,,,,,,
804,Vinh ,,,,,,,,,,,,,,,
805,Vinh ,,,,,,,,,,,,,,,
806,Vinh ,,,,,,,,,,,,,,,
807,Vinh ,,,,,,,,,,,,,,,
808,Vinh ,,,,,,,,,,,,,,,
809,Vinh ,,,,,,,,,,,,,,,
810,Vinh ,,,,,,,,,,,,,,,
811,Vinh ,,,,,,,,,,,,,,,
812,Vinh ,,,,,,,,,,,,,,,
813,Vinh ,,,,,,,,,,,,,,,
814,Vinh ,,,,,,,,,,,,,,,
815,Vinh ,,,,,,,,,,,,,,,
816,Vinh ,,,,,,,,,,,,,,,
817,Vinh ,,,,,,,,,,,,,,,
818,Vinh ,,,,,,,,,,,,,,,
819,Vinh ,,,,,,,,,,,,,,,
820,Vinh ,,,,,,,,,,,,,,,
821,Vinh ,,,,,,,,,,,,,,,
822,Vinh ,,,,,,,,,,,,,,,
823,Vinh ,,,,,,,,,,,,,,,
824,Vinh ,,,,,,,,,,,,,,,
825,Vinh ,,,,,,,,,,,,,,,
826,Vinh ,,,,,,,,,,,,,,,
827,Vinh ,,,,,,,,,,,,,,,
828,Vinh ,,,,,,,,,,,,,,,
829,Vinh ,,,,,,,,,,,,,,,
830,Vinh ,,,,,,,,,,,,,,,
831,Vinh ,,,,,,,,,,,,,,,
832,Vinh ,,,,,,,,,,,,,,,
833,Vinh ,,,,,,,,,,,,,,,
834,Vinh ,,,,,,,,,,,,,,,
835,Vinh ,,,,,,,,,,,,,,,
836,Vinh ,,,,,,,,,,,,,,,
837,Vinh ,,,,,,,,,,,,,,,
838,Vinh ,,,,,,,,,,,,,,,
839,Vinh ,,,,,,,,,,,,,,,
840,Vinh ,,,,,,,,,,,,,,,
841,Vinh ,,,,,,,,,,,,,,,
842,Vinh ,,,,,,,,,,,,,,,
843,Vinh ,,,,,,,,,,,,,,,
844,Vinh ,,,,,,,,,,,,,,,
845,Vinh ,,,,,,,,,,,,,,,
846,Vinh ,,,,,,,,,,,,,,,
847,Vinh ,,,,,,,,,,,,,,,
848,Vinh ,,,,,,,,,,,,,,,
849,Vinh ,,,,,,,,,,,,,,,
850,Vinh ,,,,,,,,,,,,,,,
851,Vinh ,,,,,,,,,,,,,,,
852,Vinh ,,,,,,,,,,,,,,,
853,Vinh ,,,,,,,,,,,,,,,
854,Vinh ,,,,,,,,,,,,,,,
855,Vinh ,,,,,,,,,,,,,,,
856,Vinh ,,,,,,,,,,,,,,,
857,Vinh ,,,,,,,,,,,,,,,
858,Vinh ,,,,,,,,,,,,,,,
859,Vinh ,,,,,,,,,,,,,,,
860,Vinh ,,,,,,,,,,,,,,,
861,Vinh ,,,,,,,,,,,,,,,
862,Vinh ,,,,,,,,,,,,,,,
863,Vinh ,,,,,,,,,,,,,,,
864,Vinh ,,,,,,,,,,,,,,,
865,Vinh ,,,,,,,,,,,,,,,
866,Vinh ,,,,,,,,,,,,,,,
867,Vinh ,,,,,,,,,,,,,,,
868,Vinh ,,,,,,,,,,,,,,,
869,Vinh ,,,,,,,,,,,,,,,
870,Vinh ,,,,,,,,,,,,,,,
871,Vinh ,,,,,,,,,,,,,,,
872,Vinh ,,,,,,,,,,,,,,,
873,Vinh ,,,,,,,,,,,,,,,
874,Vinh ,,,,,,,,,,,,,,,
875,Vinh ,,,,,,,,,,,,,,,
876,Vinh ,,,,,,,,,,,,,,,
877,Vinh ,,,,,,,,,,,,,,,
878,Vinh ,,,,,,,,,,,,,,,
879,Vinh ,,,,,,,,,,,,,,,
880,Vinh ,,,,,,,,,,,,,,,
881,Vinh ,,,,,,,,,,,,,,,
882,Vinh ,,,,,,,,,,,,,,,
883,Vinh ,,,,,,,,,,,,,,,
884,Vinh ,,,,,,,,,,,,,,,
885,Vinh ,,,,,,,,,,,,,,,
886,Vinh ,,,,,,,,,,,,,,,
887,Vinh ,,,,,,,,,,,,,,,
888,Vinh ,,,,,,,,,,,,,,,
889,Vinh ,,,,,,,,,,,,,,,
890,Vinh ,,,,,,,,,,,,,,,
891,Vinh ,,,,,,,,,,,,,,,
892,Vinh ,,,,,,,,,,,,,,,
893,Vinh ,,,,,,,,,,,,,,,
894,Vinh ,,,,,,,,,,,,,,,
895,Vinh ,,,,,,,,,,,,,,,
896,Vinh ,,,,,,,,,,,,,,,
897,Vinh ,,,,,,,,,,,,,,,
898,Vinh ,,,,,,,,,,,,,,,
899,Vinh ,,,,,,,,,,,,,,,
900,Vinh ,,,,,,,,,,,,,,,
901,Vinh ,,,,,,,,,,,,,,,
902,Vinh ,,,,,,,,,,,,,,,
903,Vinh ,,,,,,,,,,,,,,,
904,Vinh ,,,,,,,,,,,,,,,
905,Vinh ,,,,,,,,,,,,,,,
906,Vinh ,,,,,,,,,,,,,,,
907,Vinh ,,,,,,,,,,,,,,,
908,Vinh ,,,,,,,,,,,,,,,
909,Vinh ,,,,,,,,,,,,,,,
910,Vinh ,,,,,,,,,,,,,,,
911,Vinh ,,,,,,,,,,,,,,,
912,Vinh ,,,,,,,,,,,,,,,
913,Vinh ,,,,,,,,,,,,,,,
914,Vinh ,,,,,,,,,,,,,,,
915,Vinh ,,,,,,,,,,,,,,,
916,Vinh ,,,,,,,,,,,,,,,
917,Vinh ,,,,,,,,,,,,,,,
918,Vinh ,,,,,,,,,,,,,,,
919,Vinh ,,,,,,,,,,,,,,,
920,Vinh ,,,,,,,,,,,,,,,
921,Vinh ,,,,,,,,,,,,,,,
922,Vinh ,,,,,,,,,,,,,,,
923,Vinh ,,,,,,,,,,,,,,,
924,Vinh ,,,,,,,,,,,,,,,
925,Vinh ,,,,,,,,,,,,,,,
926,Vinh ,,,,,,,,,,,,,,,
927,Vinh ,,,,,,,,,,,,,,,
928,Vinh ,,,,,,,,,,,,,,,
929,Vinh ,,,,,,,,,,,,,,,
930,Vinh ,,,,,,,,,,,,,,,
931,Vinh ,,,,,,,,,,,,,,,
932,Vinh ,,,,,,,,,,,,,,,
933,Vinh ,,,,,,,,,,,,,,,
934,Vinh ,,,,,,,,,,,,,,,
935,Vinh ,,,,,,,,,,,,,,,
936,Vinh ,,,,,,,,,,,,,,,
937,Vinh ,,,,,,,,,,,,,,,
938,Vinh ,,,,,,,,,,,,,,,
939,Vinh ,,,,,,,,,,,,,,,
940,Vinh ,,,,,,,,,,,,,,,
941,Vinh ,,,,,,,,,,,,,,,
942,Vinh ,,,,,,,,,,,,,,,
943,Vinh ,,,,,,,,,,,,,,,
944,Vinh ,,,,,,,,,,,,,,,
945,Vinh ,,,,,,,,,,,,,,,
946,Vinh ,,,,,,,,,,,,,,,
947,Vinh ,,,,,,,,,,,,,,,
948,Vinh ,,,,,,,,,,,,,,,
949,Vinh ,,,,,,,,,,,,,,,
950,Vinh ,,,,,,,,,,,,,,,
951,Vinh ,,,,,,,,,,,,,,,
952,Vinh ,,,,,,,,,,,,,,,
953,Vinh ,,,,,,,,,,,,,,,
954,Vinh ,,,,,,,,,,,,,,,
955,Vinh ,,,,,,,,,,,,,,,
956,Vinh ,,,,,,,,,,,,,,,
957,Vinh ,,,,,,,,,,,,,,,
958,Vinh ,,,,,,,,,,,,,,,
959,Vinh ,,,,,,,,,,,,,,,
960,Vinh ,,,,,,,,,,,,,,,
961,Vinh ,,,,,,,,,,,,,,,
962,Vinh ,,,,,,,,,,,,,,,
963,Vinh ,,,,,,,,,,,,,,,
964,Vinh ,,,,,,,,,,,,,,,
965,Vinh ,,,,,,,,,,,,,,,
966,Vinh ,,,,,,,,,,,,,,,
967,Vinh ,,,,,,,,,,,,,,,
968,Vinh ,,,,,,,,,,,,,,,
969,Vinh ,,,,,,,,,,,,,,,
970,Vinh ,,,,,,,,,,,,,,,
971,Vinh ,,,,,,,,,,,,,,,
972,Vinh ,,,,,,,,,,,,,,,
973,Vinh ,,,,,,,,,,,,,,,
974,Vinh ,,,,,,,,,,,,,,,
975,Vinh ,,,,,,,,,,,,,,,
976,Vinh ,,,,,,,,,,,,,,,
977,Vinh ,,,,,,,,,,,,,,,
978,Vinh ,,,,,,,,,,,,,,,
979,Vinh ,,,,,,,,,,,,,,,
980,Vinh ,,,,,,,,,,,,,,,
981,Vinh ,,,,,,,,,,,,,,,
982,Vinh ,,,,,,,,,,,,,,,
983,Vinh ,,,,,,,,,,,,,,,
984,Vinh ,,,,,,,,,,,,,,,
985,Vinh ,,,,,,,,,,,,,,,
986,Vinh ,,,,,,,,,,,,,,,
987,Vinh ,,,,,,,,,,,,,,,
988,Vinh ,,,,,,,,,,,,,,,
989,Vinh ,,,,,,,,,,,,,,,
990,Vinh ,,,,,,,,,,,,,,,
991,Vinh ,,,,,,,,,,,,,,,
992,Vinh ,,,,,,,,,,,,,,,
993,Vinh ,,,,,,,,,,,,,,,
994,Vinh ,,,,,,,,,,,,,,,
995,Vinh ,,,,,,,,,,,,,,,
996,Vinh ,,,,,,,,,,,,,,,
997,Vinh ,,,,,,,,,,,,,,,
998,Vinh ,,,,,,,,,,,,,,,
999,Vinh ,,,,,,,,,,,,,,,
1000,Vinh ,,,,,,,,,,,,,,,
1001,Vinh ,,,,,,,,,,,,,,,
1002,Vinh ,,,,,,,,,,,,,,,
1003,Vinh ,,,,,,,,,,,,,,,
1004,Vinh ,,,,,,,,,,,,,,,